2021-02-01 09:24:49,"b'My thread on #UnionBudget2021 shows @narendramodi gov has outlined a vision that is about  #Growth,Growth&amp;Growth\xf0\x9f\x92\xaa\xe2\x80\xa6 https://t.co/rYysBjvWlP'"
2021-02-01 09:14:59,"b'#AssetMonetisation the big &amp;recurring theme of #Budget2021\n\nDecision to raise #ZeroCoupon,tax efficient bonds for I\xe2\x80\xa6 https://t.co/RmIerBrjLs'"
2021-02-01 09:01:36,"b'Apart from focus on health, education&amp;Infra,do note the eye for detail\n\nRs1000Cr for Assam #Tea workers\n\nRs 1 lakh\xe2\x80\xa6 https://t.co/PABxUjB94F'"
2021-02-01 08:48:44,"b'#Agri outlay of Rs16.5 lakh Cr apart,note,2.87 lakh Cr has been allocated for #JalJeevan\n\nJal Jeevan was launched i\xe2\x80\xa6 https://t.co/906CQJqyCq'"
2021-02-01 08:26:15,"b'Spend,Spend,Spend,BIG takeaway from #Budget2021\n\n100 more districts under #Ujjwala-#Inclusivity\n\n#Ekalavya School B\xe2\x80\xa6 https://t.co/gaxc9x3qlc'"
2021-02-01 08:16:26,"b'No #Tax returns to be filed by 75yrs+ citizens,with only Pension income\n\nNo #TaxAudit for #NRIs,to remove confusion\xe2\x80\xa6 https://t.co/AAqlJevuOi'"
2021-02-01 08:08:20,"b'Setting up #DFI,with initial capitalisation of 20000Cr,to have loan portfolio of Rs 5 lakh Cr--Huge push to Infra&amp;j\xe2\x80\xa6 https://t.co/ydMgO8cqIi'"
2021-02-01 07:55:49,b'5 Mega #Fishing harbours\n\n7 Mega #Textile Parks\n\nAgri Infra Fund to be available to #APMCs\n\nVoluntary\xe2\x80\xa6 https://t.co/eSjBUJXQIA'
2021-02-01 07:48:24,"b'Hike in Insurance #FDI from 49% to 74%,pro #Reforms\xf0\x9f\x92\xaa\n\n#Dividend income invested In InvITs &amp;REITs,tax free\n\nNo advan\xe2\x80\xa6 https://t.co/UNF3e3Nmxl'"
2021-02-01 07:39:06,b'Excellent #Budget2021 by @narendramodi govt\n\n16.5 lakh Cr Agri Credit allocation&amp;Rs 1.18 lakh Cr for roads\n\nMassive\xe2\x80\xa6 https://t.co/Ke1c7KyKl2'
2021-02-01 03:48:15,"b'Focus today will be on fiscal deficit,but focus should be on  current account surplus in FY21, which should be 2% o\xe2\x80\xa6 https://t.co/eLVpCfRRCD'"
2021-02-01 03:33:00,"b'@AshokShrivasta6 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xb6\xe0\xa5\x8b\xe0\xa4\x95 \xe0\xa4\x9c\xe0\xa5\x80l \xe0\xa4\x9c\xe0\xa5\x80, \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x82, \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\xb8\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\xac\xe0\xa4\x9c\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82,\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xaf\xe0\xa4\xb9 \xe0\xa4\xac\xe0\xa4\x9c\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\x88\xe2\x80\xa6 https://t.co/Dk8wS2fXWe'"
2021-02-01 03:24:16,b'My #Oped published today\xf0\x9f\x91\x87\n#Budget2021 #BudgetSession https://t.co/B5DhQNvKk3'
2021-01-31 07:18:09,"b'@Abzyk1 Thank you:)Indeed,he is a delusional rabid liar:)'"
2021-01-30 21:17:08,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/m8nKjFxQKm'
2021-01-30 21:13:28,b'Thank you\xf0\x9f\x98\x88\xf0\x9f\x99\x8f https://t.co/v91s5uySz0'
2021-01-30 21:10:47,b'\xf0\x9f\x98\x88\xf0\x9f\x98\x91! https://t.co/kyKhMNkhmu'
2021-01-30 20:03:22,"b""We have some demented idiots claiming India's #COVID production capacity,is a Nehruvian legacy, whereas the truth i\xe2\x80\xa6 https://t.co/igAWTxNsQh"""
2021-01-30 19:57:42,"b'When #COVID struck,India had 2 testing labs,today it has over 2000;In March 2020,India was an importer of PPE Kits;\xe2\x80\xa6 https://t.co/4skDW4x1HL'"
2021-01-30 16:49:36,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/TSCml8Lgrq'
2021-01-30 16:49:17,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/XuJtRGFfD7'
2021-01-30 15:55:39,"b'@TimesNow @thenewshour Biggest strength is what I said,not trend\xf0\x9f\x98\x90'"
2021-01-30 14:58:20,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/fib7tibBle'
2021-01-30 12:29:48,"b'Spate of good results,showcasing Corporate turnaround continues with #TVSMotors declaring great results,with 31% ri\xe2\x80\xa6 https://t.co/1Rz1bdjh1R'"
2021-01-30 12:14:39,"b""Heavy engineering segment of L&amp;T secured orders of 998Cr in Dec'20 qtr,a 100% YoY rise,led by orders in nuclear bus\xe2\x80\xa6 https://t.co/fUrUGrmDYw"""
2021-01-30 12:07:29,"b'Despite a global #pandemic, L&amp;T,which is a proxy to how #Infra space in India is doing,saw new order inflows of a m\xe2\x80\xa6 https://t.co/3lHTamdanv'"
2021-01-30 12:02:02,"b""#Larsen&amp;Toubro's 76% YoY rise in Order Book in Dec'20 qtr,vindicates speed with which Infra projects are scaling up\xe2\x80\xa6 https://t.co/VmvfWt9LIF"""
2021-01-30 11:49:44,"b""PSU giant #SAIL reported 1468Cr profit in Dec'20 qtr Vs loss of 344Cr in Dec'19 qtr,showcasing strength of\xe2\x80\xa6 https://t.co/M0y0K1Ymax"""
2021-01-30 10:07:55,b'On @TimesNow at 9pm..'
2021-01-29 16:35:20,b'Now on @republic'
2021-01-29 13:09:57,"b""India's #Foodgrain\xc2\xa0production\xc2\xa0in 2019-20,highest ever at 295.67 mln tonnes,versus 285.21 mln tonnes,in 2018-19,whic\xe2\x80\xa6 https://t.co/GffNc4HYqb"""
2021-01-29 12:53:20,"b'Agri sector accounts for 14% of GDP&amp;42% of total employment\n\n3.4% likely growth in #Agriculture in FY21,is huge vin\xe2\x80\xa6 https://t.co/1tJ5NSaeLw'"
2021-01-29 11:58:26,"b""Dec'20 #OilImports at $ 9.61bn fell by 10.37%;Oil imports in April-Dec 2020-21 were $53.71bn,Vs $96.71 bn,in April-\xe2\x80\xa6 https://t.co/kCkQPFk6SG"""
2021-01-29 11:49:48,"b'Some allege,India is seeing CAS,only due to fall in #Imports\n\nTruth is,#CurrentAccountSurplus under @narendramodi g\xe2\x80\xa6 https://t.co/KbfoWjFf4j'"
2021-01-29 11:21:10,"b'Economic Survey projects Current Account Surplus(CAS) in FY22,at 2% of GDP,a 1st in 17yrs\n\nLast time India had CAS\xe2\x80\xa6 https://t.co/6LII0TKJMM'"
2021-01-29 10:13:41,"b'Economic Survey says V shaped recovery in FY22,with projected #GDP growth of 11%,after estimated  decline of only 7\xe2\x80\xa6 https://t.co/Ayr86jRHuj'"
2021-01-29 09:48:10,b'At 7pm on @TimesNow \nFrom 10-11pm on @republic'
2021-01-29 09:16:27,b'@iSanjuktaP \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-29 07:31:25,"b'Why? Are ""senior journalists"",above the law?Rajdeep,is in any case,a habitual offender--about time the law caught u\xe2\x80\xa6 https://t.co/7K4Z4cyXGE'"
2021-01-29 03:49:10,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/DnxJsjEljP'
2021-01-29 03:35:46,b'@HashTagCricket #DelusionalHacks:):)'
2021-01-29 03:32:06,b'@vharitha17 \xf0\x9f\x98\x88\xf0\x9f\x98\x88:):)'
2021-01-29 03:29:25,b'@DetheEsha \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-28 20:30:36,"b'A vandal sustains serious injuries &amp;dies when his tractor goes turtle&amp;we have a ""senior journalist"" claiming the ma\xe2\x80\xa6 https://t.co/rtt7vtl6O5'"
2021-01-28 20:13:47,b'\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xa1 \xe0\xa4\xae\xe0\xa4\xaf\xe0\xa5\x80 2014 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa8 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa5\x82\xe0\xa4\x82\xe0\xa4\xb9 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80\xc2\xa0\xe0\xa4\xa5\xe0\xa5\x80\xe0\xa5\xa4\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xa5\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\xb6\xe0\xa4\xa8\xe2\x80\xa6 https://t.co/80ICtGDUAm'
2021-01-28 19:17:35,b'\xf0\x9f\x99\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/YxvPCOaaGZ'
2021-01-28 19:12:02,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/ikVGon6mIv'
2021-01-28 19:10:03,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/MJcKsHJriB'
2021-01-28 19:09:29,b'@impuni @SureshNakhua \xf0\x9f\x99\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2021-01-28 19:09:05,b'@mgnayak5 @SureshNakhua \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-28 19:06:22,"b"".@AITCofficial deserves rabid, douche bags like this lady,whose only claim to fame is showing 'the finger' on natio\xe2\x80\xa6 https://t.co/6Tk6IywIBO"""
2021-01-28 18:51:42,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/rWZtVa1tGe'
2021-01-28 18:50:44,"b'This lumpen goon #RakeshTikait has been disowned by his own brother #NareshTikait,who asked him to call off his vio\xe2\x80\xa6 https://t.co/5KXrLVqdbb'"
2021-01-28 18:33:47,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8fYou are very generous:) https://t.co/fc6RnLzZ8b'
2021-01-28 15:34:46,b'Now at 9pm on @republic'
2021-01-28 14:33:22,b'Now on @CNNnews18'
2021-01-28 14:17:28,b'@swatrisha \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-28 14:04:25,b'Also at 9pm on @republic'
2021-01-28 13:36:52,b'@AshaDwarakanath @IndiaToday :):):)'
2021-01-28 13:34:15,"b'My views on India Today\xf0\x9f\x91\x87\n""\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x9f\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xa4"" is again indulging in violent theatrics but #UPPolice is doing what it shoul\xe2\x80\xa6 https://t.co/OO9Aqv1sCR'"
2021-01-28 11:18:37,b'@JPulasaria @DailyGuardian1 @narendramodi \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-28 10:36:36,b'Thx Dolli\xf0\x9f\x99\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/qvT0BLOMD2'
2021-01-28 10:27:08,b'Also on @IndiaToday at 6pm https://t.co/Ug41896QO1'
2021-01-28 10:18:29,b'On @Republic_Bharat at 7pm\nOn @CNNnews18 from 8-9pm'
2021-01-28 09:37:40,b'@PrinceArihan @ARanganathan72 Many Thx Savio:)'
2021-01-28 09:33:25,"b'And incidentally,have never hidden this,just about everybody knows about it--I was there in #AAP for precisely 3 mo\xe2\x80\xa6 https://t.co/Vhcu6LAvfR'"
2021-01-28 09:21:30,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/HX6qS3kYtj'
2021-01-28 09:14:22,"b'Stop lecturing me&amp;shoo away,we know clowns like you,getting paid pennies&amp;begging to come on television,to mouth ina\xe2\x80\xa6 https://t.co/xFIFI32qvU'"
2021-01-28 09:02:02,b'@AnujitKumarMuk1 \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-28 09:01:19,b'@mgnayak5 \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-28 08:59:43,"b'Look at the audacity of this #DelusionalHalfScientist,who thinks people call him,for being made Spokespersons!\xf0\x9f\x98\x88\xf0\x9f\x98\x91\n\nT\xe2\x80\xa6 https://t.co/YsvurJbdjp'"
2021-01-28 08:54:06,"b'#HalfScientist is a rabid liar,whose bluff needs to be called! https://t.co/NBRaZvUp2C'"
2021-01-28 08:44:48,b'@KishoreVaid @ARanganathan72 This #HalfScientist is an embarrassment:):)'
2021-01-28 08:43:19,"b'.@BJP4India decides who is a #NationalSpokesperson, on merit!Stop deluding yourself&amp;making an utter fool of yoursel\xe2\x80\xa6 https://t.co/3xbSNmOODL'"
2021-01-28 08:35:37,"b'Yes,be critical of the govt but spreading canards against the govt,just when things are settling down!Calling this\xe2\x80\xa6 https://t.co/8sj0K8SGEl'"
2021-01-28 08:28:34,"b'Sorry,not just #HalfScientist but a #DelusionalHalfScientist who thinks people call him and beg him to be made Spokespersons:)\xf0\x9f\x98\x88\xf0\x9f\x98\x88\xf0\x9f\x98\x81\xf0\x9f\x98\x81'"
2021-01-28 08:20:38,"b'@PrinceArihan @ARanganathan72 Yes and I am exercising my FoE,against this rabid liar who thinks he has the clout to\xe2\x80\xa6 https://t.co/PKZfBLs62s'"
2021-01-28 08:18:03,b'@imniketsampat Ha ha:) Begging?Ring up ministers?Delusional:):)'
2021-01-28 07:00:40,"b'https://t.co/NCtsRKrIUm\nNo flash strikes without prior 60day notice to employer,minimum wages for all including dom\xe2\x80\xa6 https://t.co/l19v8MucdY'"
2021-01-28 05:59:21,"b'A #HalfScientist&amp; #PaidPanelist who gets paid to sit on debates,is busy giving his two bit gyaan to @narendramodi g\xe2\x80\xa6 https://t.co/8eHXSkGjjB'"
2021-01-28 05:42:35,"b"".@narendramodi govt is being applauded globally,for\xf0\x9f\x91\x87\n\nWorld's largest #Vaccine roll-out\xf0\x9f\x92\xaa\n\nWorld's largest\xe2\x80\xa6 https://t.co/Z2JcBH9gqP"""
2021-01-28 05:33:38,"b'My article in @DailyGuardian1 today, analyses how the four historic #LabourCodes by @narendramodi govt,are set to b\xe2\x80\xa6 https://t.co/KUuuebLinX'"
2021-01-28 05:18:13,"b'By not firing a single bullet @narendramodi govt prevented 26th Jan,from being #TiananmenSquare;300 kids&amp;500 artist\xe2\x80\xa6 https://t.co/kUcEFSBnUS'"
2021-01-27 17:29:43,b'@ShreyaKisan @TimesNow @thenewshour \xf0\x9f\x98\x88\xf0\x9f\x98\x88'
2021-01-27 17:28:55,b'He asked for it\xf0\x9f\x98\x91! https://t.co/wWkR6gJR44'
2021-01-27 16:54:13,"b'@TimesNow @thenewshour Democracy,not a democracy!'"
2021-01-27 16:36:14,b'Now on @TimesNow'
2021-01-27 14:34:40,b'@1967Vandana @IndiaToday @TimesNow India Today debate has been cancelled..'
2021-01-27 14:28:31,"b""Stop tweeting like a dimwit,which is tough,knowing you\xf0\x9f\x98\x91\n\n#Oxfam says,world's ten richest people,including Jeff Bezo\xe2\x80\xa6 https://t.co/BEOWghM022"""
2021-01-27 13:03:28,"b'India Today debate,cancelled..'"
2021-01-27 12:31:45,b'On @ZeeNews at 6pm https://t.co/OhariFUwRk'
2021-01-27 11:50:47,b'At 9pm on @IndiaToday \nFrom 10-11pm on @TimesNow'
2021-01-27 03:45:42,b'My thread\xf0\x9f\x91\x87on #EconomicRecovery under @narendramodi govt is borne out by facts--over 2 million vaccinated in just 10\xe2\x80\xa6 https://t.co/euKFhhvvlN'
2021-01-27 03:19:28,b'*Provision of 1279Cr'
2021-01-27 03:17:32,"b'#KotakMahindraBank saw heathy rise in standalone profit at Rs 1854Cr,up 16.2% YoY,with NII up 16.8%\n\nConsol PAT up\xe2\x80\xa6 https://t.co/oX1BWCwbq3'"
2021-01-27 03:11:22,"b""L&amp;T,#EPC behemoth, reported 17% rise in Profit,with margins up 80bps at 12%\n\nWorth noting that L&amp;T's order book at\xe2\x80\xa6 https://t.co/difzrxf0AN"""
2021-01-26 19:22:10,"b'For CY21/FY22,while IMF projects 11.5% for India,it says global GDP will grow by only 5.5%\n\nAdvanced economies to g\xe2\x80\xa6 https://t.co/SkOYtweiE5'"
2021-01-26 19:05:49,"b""IMF today revised India's GDP growth forecast for FY22 from 8.8% to 11.5%,making it fastest growing global economy\xe2\x80\xa6 https://t.co/NrzIPPeyUa"""
2021-01-26 18:11:53,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/Ct4COtGAKu'
2021-01-26 18:11:43,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/jCzUypHLtm'
2021-01-26 17:15:38,b'@vishaal_s_shah \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-26 15:31:00,b'Now on @CNNnews18'
2021-01-26 13:49:57,"b'@narendramodi govt has been generous,tolerant&amp;extremely sensitive;It knows when&amp;where to crack the whip!After over\xe2\x80\xa6 https://t.co/FyMHnw6bmQ'"
2021-01-26 12:44:57,"b'Farmers or rather goons masquerading as farmers laid siege to Red Fort,tried to run over policemen in their tractor\xe2\x80\xa6 https://t.co/OADsTwGhk2'"
2021-01-26 12:17:07,"b'You are by far,the most overrated Chief Minister;Telco towers were ransacked,Congress MP from Ludhiana,Ravneet Bitt\xe2\x80\xa6 https://t.co/kvY2kWrq71'"
2021-01-26 10:54:37,"b'#KisanTractorRally \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa1 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82,\xe0\xa4\xa6\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\xa4\xe0\xa4\x95 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xac\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xbe,\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xb8 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xa4\xe0\xa4\xb2\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80,\xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xaa\xe2\x80\xa6 https://t.co/0kCPfbTF01'"
2021-01-26 10:32:41,b'Also at 9pm on @CNNnews18 https://t.co/ezMEeUAwlD'
2021-01-26 10:28:13,"b'.@narendramodi ji personally appealed umpteen times,to protesting Farmers,assuring #FarmLaws are in their interest;\xe2\x80\xa6 https://t.co/PErTRZokBO'"
2021-01-26 09:58:58,b'#\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80_\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xb8_\xe0\xa4\xb2\xe0\xa4\xa0_\xe0\xa4\xac\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x93\n\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xa4\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa5\x80\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa5\x87 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xa4\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb5 \xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x89\xe0\xa4\x95\xe0\xa4\xb8\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82\xe0\xa5\xa4\xe0\xa4\x87\xe0\xa4\xa8 \xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb6\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0\xe2\x80\xa6 https://t.co/PNtEL1oMoQ'
2021-01-26 09:35:16,"b""@mgnayak5 @ZeeNews @republic Don't give out topics,as most often they change at the nth hour.."""
2021-01-26 09:32:23,b'At 6pm on @ZeeNews \nFrom 10-11pm on @republic'
2021-01-26 09:25:31,"b'Rakesh Tikait,recently said,with a lot of bombast,that if need arises Kisans will do sit in dharna till May 2024;Af\xe2\x80\xa6 https://t.co/uuYjPCsk4X'"
2021-01-26 08:39:20,"b'Stop talking gibberish&amp;come clean on MoU signed between you&amp;CPC in 2008;Also,why have you not condemned vandalism b\xe2\x80\xa6 https://t.co/0OlQFNtpXp'"
2021-01-26 08:27:53,"b'Absolutely!Weaponisation of #KisanTractorRally in an armed uprising against men in uniform,by hoodlums&amp;vandals,is u\xe2\x80\xa6 https://t.co/uuQEv880wX'"
2021-01-26 08:20:15,"b'Permission given for 5000 Tractors but 2 lakh cars,bikes&amp;tractors carried out the so called #KisanTractorRally,arme\xe2\x80\xa6 https://t.co/i0GLyRglWr'"
2021-01-26 07:54:49,"b'Yogendra Yadav&amp;likes of Rakesh Tikait,after needlessly provoking Farmers&amp;making incendiary statements,are now being\xe2\x80\xa6 https://t.co/3JsPVFQwG5'"
2021-01-26 07:32:35,"b'Farmers contribute to nation building but clip below testifies, goons,ultra leftist hardliners &amp;political handmaide\xe2\x80\xa6 https://t.co/u8PnttuO2X'"
2021-01-26 01:59:58,"b'Has beens&amp;out of work #trolls like @rohini_sgh &amp; @bainjal,who have been sacked from umpteen jobs,for reasons known\xe2\x80\xa6 https://t.co/g3jFEoxVX0'"
2021-01-25 20:40:24,"b'How about showing some grace&amp; apologizing,rather than simply deleting a tweet,that reviled the office of\xe2\x80\xa6 https://t.co/gu8dINbSFO'"
2021-01-25 17:45:42,b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/gE6oGzwqT0'
2021-01-25 15:40:27,b'Now on @TimesNow'
2021-01-25 12:49:37,"b"".@MahuaMoitra is as dumb as they come--since when has donating for a cause from one's own funds become taboo?As for\xe2\x80\xa6 https://t.co/HoUMOxHr0b"""
2021-01-25 08:46:57,b'From 8-9pm on @TimesNow and from 10-11pm on @republic..'
2021-01-25 06:54:53,b'@jcsethi \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-24 15:43:59,b'@pramodg0501 \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2021-01-24 15:23:44,"b""From defining nation's first menstrual hygiene protocol,raising SRB to 934,amending MTPAct, increasing foetal gesta\xe2\x80\xa6 https://t.co/gHPW0V9ZB7"""
2021-01-24 13:34:58,"b'A vibrant #CapitalMarket has added to ongoing #EconomicRecovery,with #HomeFinance IPO subscribed 1.34x&amp;Retail porti\xe2\x80\xa6 https://t.co/zlhFBdCQQV'"
2021-01-24 13:28:40,"b'Corporate earnings show how economy is doing&amp;Dec qtr results endorse underlying momentum,with say #AsianPaints repo\xe2\x80\xa6 https://t.co/wmDwconD9k'"
2021-01-24 11:57:58,"b'IRFC,1st PSU NBFC to go for IPO, subscribed 3.49x\n\nGreat response to IRFC endorses policies by @narendramodi govt,t\xe2\x80\xa6 https://t.co/i8E1PwMhtL'"
2021-01-23 15:59:55,b'@sivaraman_74 @rahulkanwal @sardesairajdeep @narendramodi \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
